animal,simulation,beta,trialn,phase,phase_coded,paired_unpaired,acquisition_duration,devaluation_context,press_lever,consume_pellet,post_final_c1,post_final_c2,post_final_c3,post_final_c4,post_final_c5,post_final_c6,post_final_c7,post_final_c8,post_final_c9,post_final_c10
1,5,6.150577855,22,acquisition,1,paired,extended,chamber,0,NaN,1,4.10E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,23,acquisition,1,paired,extended,chamber,0,NaN,1,3.81E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,24,acquisition,1,paired,extended,chamber,0,NaN,1,3.55E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,25,acquisition,1,paired,extended,chamber,0,NaN,1,3.32E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,26,acquisition,1,paired,extended,chamber,0,NaN,1,3.12E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,27,acquisition,1,paired,extended,chamber,0,NaN,1,2.93E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,28,acquisition,1,paired,extended,chamber,0,NaN,1,2.77E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,29,acquisition,1,paired,extended,chamber,0,NaN,1,2.63E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,30,acquisition,1,paired,extended,chamber,0,NaN,1,2.49E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,31,acquisition,1,paired,extended,chamber,0,NaN,1,2.37E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,32,acquisition,1,paired,extended,chamber,0,NaN,1,2.26E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,33,acquisition,1,paired,extended,chamber,0,NaN,1,2.16E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,34,acquisition,1,paired,extended,chamber,0,NaN,1,2.07E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,35,acquisition,1,paired,extended,chamber,0,NaN,1,1.98E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,36,acquisition,1,paired,extended,chamber,0,NaN,1,1.90E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,37,acquisition,1,paired,extended,chamber,0,NaN,1,1.83E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,38,acquisition,1,paired,extended,chamber,1,1,1,5.43E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,39,acquisition,1,paired,extended,chamber,0,NaN,1,1.70E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,40,acquisition,1,paired,extended,chamber,0,NaN,1,1.64E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,41,acquisition,1,paired,extended,chamber,0,NaN,1,1.59E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,42,acquisition,1,paired,extended,chamber,0,NaN,1,1.53E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,43,acquisition,1,paired,extended,chamber,0,NaN,1,1.49E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,44,acquisition,1,paired,extended,chamber,0,NaN,1,1.44E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,45,acquisition,1,paired,extended,chamber,0,NaN,1,1.40E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,46,acquisition,1,paired,extended,chamber,1,0,1,1.89E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,47,acquisition,1,paired,extended,chamber,0,NaN,1,1.32E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,48,acquisition,1,paired,extended,chamber,0,NaN,1,1.28E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,49,acquisition,1,paired,extended,chamber,0,NaN,1,1.25E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,50,acquisition,1,paired,extended,chamber,0,NaN,1,1.21E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,51,acquisition,1,paired,extended,chamber,0,NaN,1,1.18E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,52,acquisition,1,paired,extended,chamber,0,NaN,1,1.15E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,53,acquisition,1,paired,extended,chamber,0,NaN,1,1.12E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,54,acquisition,1,paired,extended,chamber,0,NaN,1,1.10E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,55,acquisition,1,paired,extended,chamber,0,NaN,1,1.07E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,56,acquisition,1,paired,extended,chamber,0,NaN,1,1.05E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,57,acquisition,1,paired,extended,chamber,0,NaN,1,1.02E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,58,acquisition,1,paired,extended,chamber,0,NaN,1,1.00E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,59,acquisition,1,paired,extended,chamber,0,NaN,1,9.78E-13,0,0,0,0,0,0,0,0
1,5,6.150577855,60,acquisition,1,paired,extended,chamber,1,1,1,1.16E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,61,devaluation,2,paired,extended,chamber,NaN,1,0.99990443,9.56E-05,0,0,0,0,0,0,0,0
1,5,6.150577855,62,devaluation,2,paired,extended,chamber,NaN,1,0.999996483,3.52E-06,0,0,0,0,0,0,0,0
1,5,6.150577855,63,devaluation,2,paired,extended,chamber,NaN,0,0.999999569,4.31E-07,0,0,0,0,0,0,0,0
1,5,6.150577855,64,devaluation,2,paired,extended,chamber,NaN,0,0.99999988,1.20E-07,0,0,0,0,0,0,0,0
1,5,6.150577855,65,devaluation,2,paired,extended,chamber,NaN,0,0.999999954,4.57E-08,0,0,0,0,0,0,0,0
1,5,6.150577855,66,devaluation,2,paired,extended,chamber,NaN,0,0.999999979,2.11E-08,0,0,0,0,0,0,0,0
1,5,6.150577855,67,devaluation,2,paired,extended,chamber,NaN,0,0.999999989,1.11E-08,0,0,0,0,0,0,0,0
1,5,6.150577855,68,devaluation,2,paired,extended,chamber,NaN,0,0.999999994,6.44E-09,0,0,0,0,0,0,0,0
1,5,6.150577855,69,devaluation,2,paired,extended,chamber,NaN,0,0.999999996,4.01E-09,0,0,0,0,0,0,0,0
1,5,6.150577855,70,devaluation,2,paired,extended,chamber,NaN,0,0.999999997,2.64E-09,0,0,0,0,0,0,0,0
1,5,6.150577855,71,devaluation,2,paired,extended,chamber,NaN,0,0.999999998,1.82E-09,0,0,0,0,0,0,0,0
1,5,6.150577855,72,devaluation,2,paired,extended,chamber,NaN,0,0.999999999,1.30E-09,0,0,0,0,0,0,0,0
1,5,6.150577855,73,devaluation,2,paired,extended,chamber,NaN,0,0.999999999,9.62E-10,0,0,0,0,0,0,0,0
1,5,6.150577855,74,devaluation,2,paired,extended,chamber,NaN,0,0.999999999,7.29E-10,0,0,0,0,0,0,0,0
1,5,6.150577855,75,devaluation,2,paired,extended,chamber,NaN,0,0.999999999,5.64E-10,0,0,0,0,0,0,0,0
1,5,6.150577855,76,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,0.999999967,3.26E-08,0,0,0,0,0,0,0,0
1,5,6.150577855,77,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,0.999999992,8.23E-09,0,0,0,0,0,0,0,0
1,5,6.150577855,78,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,0.999999996,3.65E-09,0,0,0,0,0,0,0,0
1,5,6.150577855,79,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,0.999999998,2.04E-09,0,0,0,0,0,0,0,0
1,5,6.150577855,80,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,0.999999999,1.29E-09,0,0,0,0,0,0,0,0
1,5,6.150577855,81,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,0.999999999,8.81E-10,0,0,0,0,0,0,0,0
1,5,6.150577855,82,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,0.999999999,6.36E-10,0,0,0,0,0,0,0,0
1,5,6.150577855,83,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1,4.78E-10,0,0,0,0,0,0,0,0
1,5,6.150577855,84,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1,3.70E-10,0,0,0,0,0,0,0,0
1,5,6.150577855,85,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1,2.94E-10,0,0,0,0,0,0,0,0
1,5,6.150577855,86,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1,2.38E-10,0,0,0,0,0,0,0,0
1,5,6.150577855,87,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1,1.96E-10,0,0,0,0,0,0,0,0
1,5,6.150577855,88,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1,1.64E-10,0,0,0,0,0,0,0,0
1,5,6.150577855,89,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1,1.39E-10,0,0,0,0,0,0,0,0
1,5,6.150577855,90,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1,1.19E-10,0,0,0,0,0,0,0,0
1,5,6.150577855,91,lever_test,4,paired,extended,chamber,0,NaN,1,2.93E-12,0,0,0,0,0,0,0,0
1,5,6.150577855,92,consumption_test,5,paired,extended,chamber,NaN,0,1,1.06E-10,0,0,0,0,0,0,0,0
2,5,7.375922575,1,acquisition,1,paired,extended,chamber,0,NaN,1,0,0,0,0,0,0,0,0,0
2,5,7.375922575,2,acquisition,1,paired,extended,chamber,0,NaN,0.999999994,6.06E-09,0,0,0,0,0,0,0,0
2,5,7.375922575,3,acquisition,1,paired,extended,chamber,0,NaN,0.999999999,8.67E-10,0,0,0,0,0,0,0,0
2,5,7.375922575,4,acquisition,1,paired,extended,chamber,0,NaN,1,2.79E-10,0,0,0,0,0,0,0,0
2,5,7.375922575,5,acquisition,1,paired,extended,chamber,0,NaN,1,1.30E-10,0,0,0,0,0,0,0,0
2,5,7.375922575,6,acquisition,1,paired,extended,chamber,1,0,1,2.41E-10,0,0,0,0,0,0,0,0
2,5,7.375922575,7,acquisition,1,paired,extended,chamber,0,NaN,1,5.07E-11,0,0,0,0,0,0,0,0
2,5,7.375922575,8,acquisition,1,paired,extended,chamber,0,NaN,1,3.50E-11,0,0,0,0,0,0,0,0
2,5,7.375922575,9,acquisition,1,paired,extended,chamber,0,NaN,1,2.58E-11,0,0,0,0,0,0,0,0
2,5,7.375922575,10,acquisition,1,paired,extended,chamber,1,0,1,2.62E-11,0,0,0,0,0,0,0,0
2,5,7.375922575,11,acquisition,1,paired,extended,chamber,0,NaN,1,1.66E-11,0,0,0,0,0,0,0,0
2,5,7.375922575,12,acquisition,1,paired,extended,chamber,0,NaN,1,1.36E-11,0,0,0,0,0,0,0,0
2,5,7.375922575,13,acquisition,1,paired,extended,chamber,1,1,1,2.08E-11,0,0,0,0,0,0,0,0
2,5,7.375922575,14,acquisition,1,paired,extended,chamber,0,NaN,1,9.97E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,15,acquisition,1,paired,extended,chamber,0,NaN,1,8.63E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,16,acquisition,1,paired,extended,chamber,0,NaN,1,7.57E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,17,acquisition,1,paired,extended,chamber,0,NaN,1,6.71E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,18,acquisition,1,paired,extended,chamber,0,NaN,1,6.02E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,19,acquisition,1,paired,extended,chamber,0,NaN,1,5.44E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,20,acquisition,1,paired,extended,chamber,0,NaN,1,4.95E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,21,acquisition,1,paired,extended,chamber,0,NaN,1,4.54E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,22,acquisition,1,paired,extended,chamber,0,NaN,1,4.18E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,23,acquisition,1,paired,extended,chamber,0,NaN,1,3.88E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,24,acquisition,1,paired,extended,chamber,0,NaN,1,3.61E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,25,acquisition,1,paired,extended,chamber,0,NaN,1,3.37E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,26,acquisition,1,paired,extended,chamber,0,NaN,1,3.16E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,27,acquisition,1,paired,extended,chamber,1,1,1,3.23E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,28,acquisition,1,paired,extended,chamber,0,NaN,1,2.83E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,29,acquisition,1,paired,extended,chamber,0,NaN,1,2.67E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,30,acquisition,1,paired,extended,chamber,1,0,1,1.89E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,31,acquisition,1,paired,extended,chamber,0,NaN,1,2.42E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,32,acquisition,1,paired,extended,chamber,0,NaN,1,2.31E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,33,acquisition,1,paired,extended,chamber,1,1,1,1.52E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,34,acquisition,1,paired,extended,chamber,0,NaN,1,2.12E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,35,acquisition,1,paired,extended,chamber,0,NaN,1,2.03E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,36,acquisition,1,paired,extended,chamber,0,NaN,1,1.94E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,37,acquisition,1,paired,extended,chamber,0,NaN,1,1.87E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,38,acquisition,1,paired,extended,chamber,0,NaN,1,1.79E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,39,acquisition,1,paired,extended,chamber,1,1,1,9.64E-13,0,0,0,0,0,0,0,0
2,5,7.375922575,40,acquisition,1,paired,extended,chamber,0,NaN,1,1.67E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,41,acquisition,1,paired,extended,chamber,1,1,1,7.62E-13,0,0,0,0,0,0,0,0
2,5,7.375922575,42,acquisition,1,paired,extended,chamber,1,1,1,6.48E-13,0,0,0,0,0,0,0,0
2,5,7.375922575,43,acquisition,1,paired,extended,chamber,1,1,1,5.68E-13,0,0,0,0,0,0,0,0
2,5,7.375922575,44,acquisition,1,paired,extended,chamber,0,NaN,1,1.48E-12,0,0,0,0,0,0,0,0
2,5,7.375922575,45,acquisition,1,paired,extended,chamber,1,1,1,4.93E-13,0,0,0,0,0,0,0,0
2,5,7.375922575,46,acquisition,1,paired,extended,chamber,1,1,1,4.47E-13,0,0,0,0,0,0,0,0
2,5,7.375922575,47,acquisition,1,paired,extended,chamber,1,1,1,4.10E-13,0,0,0,0,0,0,0,0
2,5,7.375922575,48,acquisition,1,paired,extended,chamber,1,1,1,3.80E-13,0,0,0,0,0,0,0,0
2,5,7.375922575,49,acquisition,1,paired,extended,chamber,1,1,1,3.54E-13,0,0,0,0,0,0,0,0
2,5,7.375922575,50,acquisition,1,paired,extended,chamber,1,1,1,3.32E-13,0,0,0,0,0,0,0,0
2,5,7.375922575,51,acquisition,1,paired,extended,chamber,1,1,1,3.13E-13,0,0,0,0,0,0,0,0
2,5,7.375922575,52,acquisition,1,paired,extended,chamber,1,1,1,2.97E-13,0,0,0,0,0,0,0,0
2,5,7.375922575,53,acquisition,1,paired,extended,chamber,1,1,1,2.82E-13,0,0,0,0,0,0,0,0
2,5,7.375922575,54,acquisition,1,paired,extended,chamber,1,1,1,2.69E-13,0,0,0,0,0,0,0,0
2,5,7.375922575,55,acquisition,1,paired,extended,chamber,1,1,1,2.58E-13,0,0,0,0,0,0,0,0
2,5,7.375922575,56,acquisition,1,paired,extended,chamber,1,1,1,2.47E-13,0,0,0,0,0,0,0,0
2,5,7.375922575,57,acquisition,1,paired,extended,chamber,1,1,1,2.37E-13,0,0,0,0,0,0,0,0
2,5,7.375922575,58,acquisition,1,paired,extended,chamber,1,1,1,2.29E-13,0,0,0,0,0,0,0,0
2,5,7.375922575,59,acquisition,1,paired,extended,chamber,1,1,1,2.20E-13,0,0,0,0,0,0,0,0
2,5,7.375922575,60,acquisition,1,paired,extended,chamber,1,1,1,2.13E-13,0,0,0,0,0,0,0,0
2,5,7.375922575,61,devaluation,2,paired,extended,chamber,NaN,1,0.999653647,0.000346353,0,0,0,0,0,0,0,0
2,5,7.375922575,62,devaluation,2,paired,extended,chamber,NaN,0,0.998998629,0.001001371,1.04E-11,0,0,0,0,0,0,0
2,5,7.375922575,63,devaluation,2,paired,extended,chamber,NaN,1,0.858331807,0.141668193,1.63E-10,0,0,0,0,0,0,0
2,5,7.375922575,64,devaluation,2,paired,extended,chamber,NaN,0,0.002684021,0.997315978,4.35E-10,0,0,0,0,0,0,0
2,5,7.375922575,65,devaluation,2,paired,extended,chamber,NaN,0,6.43E-06,0.999993572,1.73E-10,0,0,0,0,0,0,0
2,5,7.375922575,66,devaluation,2,paired,extended,chamber,NaN,0,3.36E-06,0.999996641,9.03E-11,0,0,0,0,0,0,0
2,5,7.375922575,67,devaluation,2,paired,extended,chamber,NaN,0,2.06E-06,0.999997944,5.53E-11,0,0,0,0,0,0,0
2,5,7.375922575,68,devaluation,2,paired,extended,chamber,NaN,0,1.39E-06,0.999998607,3.74E-11,0,0,0,0,0,0,0
2,5,7.375922575,69,devaluation,2,paired,extended,chamber,NaN,0,1.01E-06,0.999998987,2.72E-11,0,0,0,0,0,0,0
2,5,7.375922575,70,devaluation,2,paired,extended,chamber,NaN,0,7.75E-07,0.999999225,2.08E-11,0,0,0,0,0,0,0
2,5,7.375922575,71,devaluation,2,paired,extended,chamber,NaN,0,6.16E-07,0.999999384,1.66E-11,0,0,0,0,0,0,0
2,5,7.375922575,72,devaluation,2,paired,extended,chamber,NaN,0,5.04E-07,0.999999496,1.36E-11,0,0,0,0,0,0,0
2,5,7.375922575,73,devaluation,2,paired,extended,chamber,NaN,0,4.23E-07,0.999999577,1.14E-11,0,0,0,0,0,0,0
2,5,7.375922575,74,devaluation,2,paired,extended,chamber,NaN,0,3.61E-07,0.999999639,9.71E-12,0,0,0,0,0,0,0
2,5,7.375922575,75,devaluation,2,paired,extended,chamber,NaN,0,3.14E-07,0.999999686,8.43E-12,0,0,0,0,0,0,0
2,5,7.375922575,76,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,7.32E-06,0.999992682,5.25E-10,0,0,0,0,0,0,0
2,5,7.375922575,77,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,2.05E-06,0.999997947,1.47E-10,0,0,0,0,0,0,0
2,5,7.375922575,78,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1.01E-06,0.999998993,7.22E-11,0,0,0,0,0,0,0
2,5,7.375922575,79,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,6.18E-07,0.999999382,4.43E-11,0,0,0,0,0,0,0
2,5,7.375922575,80,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,4.27E-07,0.999999573,3.06E-11,0,0,0,0,0,0,0
2,5,7.375922575,81,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,3.18E-07,0.999999682,2.28E-11,0,0,0,0,0,0,0
2,5,7.375922575,82,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,2.49E-07,0.999999751,1.78E-11,0,0,0,0,0,0,0
2,5,7.375922575,83,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,2.02E-07,0.999999798,1.45E-11,0,0,0,0,0,0,0
2,5,7.375922575,84,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1.69E-07,0.999999831,1.21E-11,0,0,0,0,0,0,0
2,5,7.375922575,85,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1.44E-07,0.999999856,1.03E-11,0,0,0,0,0,0,0
2,5,7.375922575,86,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1.25E-07,0.999999875,8.93E-12,0,0,0,0,0,0,0
2,5,7.375922575,87,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,1.09E-07,0.999999891,7.84E-12,0,0,0,0,0,0,0
2,5,7.375922575,88,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,9.73E-08,0.999999903,6.97E-12,0,0,0,0,0,0,0
2,5,7.375922575,89,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,8.73E-08,0.999999913,6.26E-12,0,0,0,0,0,0,0
2,5,7.375922575,90,devaluation_contextexposure,3,paired,extended,chamber,NaN,1,7.91E-08,0.999999921,5.67E-12,0,0,0,0,0,0,0
2,5,7.375922575,91,lever_test,4,paired,extended,chamber,1,NaN,0.999997548,2.45E-06,2.76E-11,0,0,0,0,0,0,0
2,5,7.375922575,92,consumption_test,5,paired,extended,chamber,NaN,0,1.90E-07,0.99999981,5.34E-12,0,0,0,0,0,0,0
3,5,5.398830013,1,acquisition,1,paired,extended,chamber,0,NaN,1,0,0,0,0,0,0,0,0,0
3,5,5.398830013,2,acquisition,1,paired,extended,chamber,0,NaN,0.999999994,6.06E-09,0,0,0,0,0,0,0,0
3,5,5.398830013,3,acquisition,1,paired,extended,chamber,0,NaN,0.999999999,8.67E-10,0,0,0,0,0,0,0,0
3,5,5.398830013,4,acquisition,1,paired,extended,chamber,1,0,0.999999999,7.45E-10,0,0,0,0,0,0,0,0
3,5,5.398830013,5,acquisition,1,paired,extended,chamber,1,1,1,2.27E-10,0,0,0,0,0,0,0,0
3,5,5.398830013,6,acquisition,1,paired,extended,chamber,0,NaN,1,9.03E-11,0,0,0,0,0,0,0,0
3,5,5.398830013,7,acquisition,1,paired,extended,chamber,1,0,1,4.30E-11,0,0,0,0,0,0,0,0
3,5,5.398830013,8,acquisition,1,paired,extended,chamber,0,NaN,1,4.09E-11,0,0,0,0,0,0,0,0
3,5,5.398830013,9,acquisition,1,paired,extended,chamber,0,NaN,1,2.91E-11,0,0,0,0,0,0,0,0
3,5,5.398830013,10,acquisition,1,paired,extended,chamber,0,NaN,1,2.20E-11,0,0,0,0,0,0,0,0
3,5,5.398830013,11,acquisition,1,paired,extended,chamber,0,NaN,1,1.73E-11,0,0,0,0,0,0,0,0
3,5,5.398830013,12,acquisition,1,paired,extended,chamber,0,NaN,1,1.41E-11,0,0,0,0,0,0,0,0
3,5,5.398830013,13,acquisition,1,paired,extended,chamber,0,NaN,1,1.17E-11,0,0,0,0,0,0,0,0
3,5,5.398830013,14,acquisition,1,paired,extended,chamber,0,NaN,1,9.97E-12,0,0,0,0,0,0,0,0
3,5,5.398830013,15,acquisition,1,paired,extended,chamber,0,NaN,1,8.63E-12,0,0,0,0,0,0,0,0
3,5,5.398830013,16,acquisition,1,paired,extended,chamber,0,NaN,1,7.57E-12,0,0,0,0,0,0,0,0
3,5,5.398830013,17,acquisition,1,paired,extended,chamber,1,1,1,6.49E-12,0,0,0,0,0,0,0,0
3,5,5.398830013,18,acquisition,1,paired,extended,chamber,0,NaN,1,6.12E-12,0,0,0,0,0,0,0,0
3,5,5.398830013,19,acquisition,1,paired,extended,chamber,0,NaN,1,5.52E-12,0,0,0,0,0,0,0,0
3,5,5.398830013,20,acquisition,1,paired,extended,chamber,1,0,1,3.40E-12,0,0,0,0,0,0,0,0
3,5,5.398830013,21,acquisition,1,paired,extended,chamber,1,0,1,2.44E-12,0,0,0,0,0,0,0,0
3,5,5.398830013,22,acquisition,1,paired,extended,chamber,0,NaN,1,4.35E-12,0,0,0,0,0,0,0,0
3,5,5.398830013,23,acquisition,1,paired,extended,chamber,0,NaN,1,4.01E-12,0,0,0,0,0,0,0,0
3,5,5.398830013,24,acquisition,1,paired,extended,chamber,1,1,1,2.22E-12,0,0,0,0,0,0,0,0
3,5,5.398830013,25,acquisition,1,paired,extended,chamber,0,NaN,1,3.51E-12,0,0,0,0,0,0,0,0
3,5,5.398830013,26,acquisition,1,paired,extended,chamber,1,1,1,1.58E-12,0,0,0,0,0,0,0,0
3,5,5.398830013,27,acquisition,1,paired,extended,chamber,1,1,1,1.28E-12,0,0,0,0,0,0,0,0
3,5,5.398830013,28,acquisition,1,paired,extended,chamber,1,1,1,1.07E-12,0,0,0,0,0,0,0,0
3,5,5.398830013,29,acquisition,1,paired,extended,chamber,1,1,1,9.26E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,30,acquisition,1,paired,extended,chamber,1,1,1,8.16E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,31,acquisition,1,paired,extended,chamber,1,1,1,7.30E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,32,acquisition,1,paired,extended,chamber,0,NaN,1,2.46E-12,0,0,0,0,0,0,0,0
3,5,5.398830013,33,acquisition,1,paired,extended,chamber,1,1,1,6.34E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,34,acquisition,1,paired,extended,chamber,1,1,1,5.80E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,35,acquisition,1,paired,extended,chamber,1,1,1,5.35E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,36,acquisition,1,paired,extended,chamber,1,1,1,4.97E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,37,acquisition,1,paired,extended,chamber,1,1,1,4.64E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,38,acquisition,1,paired,extended,chamber,1,1,1,4.35E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,39,acquisition,1,paired,extended,chamber,1,1,1,4.10E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,40,acquisition,1,paired,extended,chamber,1,1,1,3.88E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,41,acquisition,1,paired,extended,chamber,1,1,1,3.68E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,42,acquisition,1,paired,extended,chamber,1,1,1,3.50E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,43,acquisition,1,paired,extended,chamber,1,1,1,3.33E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,44,acquisition,1,paired,extended,chamber,1,1,1,3.19E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,45,acquisition,1,paired,extended,chamber,1,1,1,3.05E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,46,acquisition,1,paired,extended,chamber,1,1,1,2.93E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,47,acquisition,1,paired,extended,chamber,1,1,1,2.81E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,48,acquisition,1,paired,extended,chamber,1,1,1,2.71E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,49,acquisition,1,paired,extended,chamber,1,1,1,2.61E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,50,acquisition,1,paired,extended,chamber,1,1,1,2.52E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,51,acquisition,1,paired,extended,chamber,1,1,1,2.43E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,52,acquisition,1,paired,extended,chamber,1,1,1,2.35E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,53,acquisition,1,paired,extended,chamber,0,NaN,1,1.28E-12,0,0,0,0,0,0,0,0
3,5,5.398830013,54,acquisition,1,paired,extended,chamber,1,1,1,2.23E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,55,acquisition,1,paired,extended,chamber,1,1,1,2.16E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,56,acquisition,1,paired,extended,chamber,1,1,1,2.10E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,57,acquisition,1,paired,extended,chamber,1,1,1,2.04E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,58,acquisition,1,paired,extended,chamber,1,1,1,1.98E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,59,acquisition,1,paired,extended,chamber,1,1,1,1.93E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,60,acquisition,1,paired,extended,chamber,1,1,1,1.88E-13,0,0,0,0,0,0,0,0
3,5,5.398830013,61,devaluation,2,paired,extended,chamber,NaN,1,0.999498464,0.000501536,0,0,0,0,0,0,0,0
